Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.4-166.77.4.214-0-0-0,134.221.96.4,0,166.77.4.214,0,0,22/12/2025 01:56:44 PM,16189,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0813515349929,5396.333333333333,9122.665308632852,15930.0,63.0,15993.0,7996.5,11219.66329708695,15930.0,63.0,0,0,0,0,0,0,0,0,0,0,0,185.31101365124468,61.770337883748226,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-141.182.0.20-0-0-0,134.221.96.13,0,141.182.0.20,0,0,22/12/2025 01:55:19 PM,60936275,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205293152559784,1.523406875E7,9971407.66277341,2.9442291E7,8039712.0,4.6042326E7,1.5347442E7,1.2209272509160036E7,2.9442291E7,8039712.0,0,0,0,0,0,0,0,0,0,0,0,0.06564234522047828,0.01641058630511957,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,1.523406875E7,9971407.66277341,2.9442291E7,8039712.0,No Label
134.221.96.8-24.131.0.20-0-0-0,134.221.96.8,0,24.131.0.20,0,0,22/12/2025 01:56:44 PM,5846170,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85526079467412,1461542.5,2871922.25404664,5769324.0,10157.0,5832974.0,1944324.6666666665,3312617.458630612,5769324.0,10157.0,0,0,0,0,0,0,0,0,0,0,0,0.684208635739296,0.171052158934824,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,66689.0,0.0,66689.0,66689.0,5769324.0,0.0,5769324.0,5769324.0,No Label
134.221.96.12-234.157.4.214-0-0-0,134.221.96.12,0,234.157.4.214,0,0,22/12/2025 01:56:15 PM,108259,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.948429229902366,36086.33333333333,62146.731823430055,107847.0,60.0,108199.0,54099.5,76010.44344364792,107847.0,352.0,0,0,0,0,0,0,0,0,0,0,0,27.711321922426773,9.237107307475592,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.158-0-0-0,134.221.96.0,0,0.0.0.158,0,0,22/12/2025 01:56:12 PM,32645523,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06126414332525781,3.2645523E7,0.0,3.2645523E7,3.2645523E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030632071662628903,0.030632071662628903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,3.2645523E7,0.0,3.2645523E7,3.2645523E7,No Label
134.221.96.15-1.18.4.214-0-0-0,134.221.96.15,0,1.18.4.214,0,0,22/12/2025 01:56:44 PM,12489,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.21138601969733,6244.5,8700.948942500467,12397.0,92.0,12397.0,12397.0,0.0,12397.0,12397.0,0,0,0,0,0,0,0,0,0,0,0,160.14092401313155,80.07046200656578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-143.222.0.64-0-0-0,134.221.96.13,0,143.222.0.64,0,0,22/12/2025 01:55:41 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.106-0-0-0,134.221.96.0,0,0.0.0.106,0,0,22/12/2025 01:55:40 PM,46289155,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04320666471444553,4.6289155E7,0.0,4.6289155E7,4.6289155E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021603332357222765,0.021603332357222765,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.6289155E7,0.0,4.6289155E7,4.6289155E7,No Label
146.75.117.91-192.168.2.31-443-57744-6,192.168.2.31,57744,146.75.117.91,443,6,22/12/2025 01:56:47 PM,222,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,108108.1081081081,13513.513513513513,111.0,8.48528137423857,117.0,105.0,0,0,0,0,0,117.0,117.0,0.0,117.0,117.0,0,0,0,0,20,40,4504.504504504504,9009.009009009009,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,2.0,8.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,282,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.13-141.182.0.150-0-0-0,134.221.96.13,0,141.182.0.150,0,0,22/12/2025 01:55:19 PM,52392371,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03817349667187232,5.2392371E7,0.0,5.2392371E7,5.2392371E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01908674833593616,0.01908674833593616,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.2392371E7,0.0,5.2392371E7,5.2392371E7,No Label
