Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.56.10-192.168.56.11-59220-22-6,192.168.56.10,59220,192.168.56.11,22,6,04/01/2026 12:32:53 PM,902309,10,13,1298.0,1826.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,140.46153846153845,325.5192302011806,3462.228571365242,25.490159136171755,41014.045454545456,119158.29608169576,554610.0,17.0,899605.0,99956.11111111112,201831.8390538547,624497.0,2550.0,884312.0,73692.66666666667,156891.1028906433,554610.0,29.0,0,0,0,0,320,432,11.082677885292068,14.407481250879687,0.0,1112.0,130.16666666666666,306.0894536294715,93690.75362318839,0,1,0,0,0,0,0,0,1.0,135.82608695652175,129.8,140.46153846153845,0,0,0,0,0,0,10,1298,13,1826,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-59220-22-6,192.168.56.11,22,192.168.56.10,59220,6,04/01/2026 12:32:54 PM,351860,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6840788950150625,351860.0,0.0,351860.0,351860.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2.8420394475075312,2.8420394475075312,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-59212-22-6,192.168.56.10,59212,192.168.56.11,22,6,04/01/2026 12:32:53 PM,5045175,10,14,1298.0,1842.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,131.57142857142856,314.6535859018281,622.3768253826676,4.757020321396185,219355.4347826087,981243.3550096635,4718757.0,19.0,5042367.0,560263.0,1580520.7042756511,4773516.0,821.0,5034759.0,387289.1538461539,1301915.0137729708,4718757.0,56.0,0,0,0,0,320,464,1.9820918005817438,2.7749285208144414,0.0,1112.0,125.59999999999998,300.59330220970213,90356.33333333331,0,1,0,0,0,0,0,0,1.0,130.83333333333334,129.8,131.57142857142858,0,0,0,0,0,0,10,1298,14,1842,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-59214-22-6,192.168.56.10,59214,192.168.56.11,22,6,04/01/2026 12:32:53 PM,5088431,10,14,1298.0,1842.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,131.57142857142856,314.6535859018281,617.0860919603705,4.716581594601558,221236.1304347826,980658.2827852888,4718329.0,22.0,5086035.0,565115.0,1577569.4123731926,4770623.0,2877.0,5084562.0,391120.1538461538,1300500.3352693305,4718329.0,41.0,0,0,0,0,320,464,1.9652423310839826,2.7513392635175755,0.0,1112.0,125.59999999999998,300.59330220970213,90356.33333333331,0,1,0,0,0,0,0,0,1.0,130.83333333333334,129.8,131.57142857142858,0,0,0,0,0,0,10,1298,14,1842,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-59224-22-6,192.168.56.10,59224,192.168.56.11,22,6,04/01/2026 12:32:53 PM,5093579,10,14,1298.0,1842.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,131.57142857142856,314.6535859018281,616.4624127749859,4.711814619936198,221459.95652173914,979459.3295384716,4712387.0,0.0,5091313.0,565701.4444444445,1574980.846323703,4763563.0,0.0,5089839.0,391526.07692307694,1298770.209136157,4712387.0,33.0,0,0,0,0,320,464,1.9632560916400825,2.7485585282961154,0.0,1112.0,125.59999999999998,300.59330220970213,90356.33333333331,0,1,0,0,0,0,0,0,1.0,130.83333333333334,129.8,131.57142857142858,0,0,0,0,0,0,10,1298,14,1842,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-40604-22-6,192.168.56.10,40604,192.168.56.11,22,6,04/01/2026 12:33:21 PM,124639,10,10,1266.0,1790.0,1008.0,0.0,126.59999999999997,310.7096536782996,1112.0,0.0,179.0,366.1101837789638,24518.810324216338,160.46341835220116,6559.9473684210525,11355.777552876305,43241.0,23.0,121516.0,13501.777777777777,15272.697737938915,44773.0,726.0,121977.0,13553.0,15335.537046350872,45794.0,53.0,0,0,0,0,320,336,80.23170917610058,80.23170917610058,0.0,1112.0,145.52380952380955,324.8968480991496,105557.96190476192,0,1,0,0,0,0,0,0,1.0,152.8,126.6,179.0,0,0,0,0,0,0,10,1266,10,1790,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-40622-22-6,192.168.56.10,40622,192.168.56.11,22,6,04/01/2026 12:33:21 PM,961443,10,14,1298.0,1826.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,130.42857142857142,314.9937030593357,3249.2825887754134,24.962478274843125,41801.86956521739,120623.43946510273,577380.0,11.0,960134.0,106681.55555555556,204629.34717624885,640922.0,2884.0,945220.0,72709.23076923077,156205.6401490003,577380.0,11.0,0,0,0,0,320,464,10.40103261451797,14.561445660325157,0.0,1112.0,124.96,300.7735139048428,90464.70666666665,0,1,0,0,0,0,0,0,1.0,130.16666666666666,129.8,130.42857142857142,0,0,0,0,0,0,10,1298,14,1826,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-40620-22-6,192.168.56.10,40620,192.168.56.11,22,6,04/01/2026 12:33:21 PM,2652951,10,14,1298.0,1842.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,131.57142857142856,314.6535859018281,1183.587635052438,9.046529694668315,115345.69565217392,484934.0689296597,2336042.0,16.0,2652330.0,294703.3333333334,786502.0746175753,2388839.0,874.0,2644694.0,203438.0,641751.2973148815,2336042.0,37.0,0,0,0,0,320,464,3.7693873727784646,5.27714232188985,0.0,1112.0,125.59999999999998,300.59330220970213,90356.33333333331,0,1,0,0,0,0,0,0,1.0,130.83333333333334,129.8,131.57142857142858,0,0,0,0,0,0,10,1298,14,1842,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-40630-22-6,192.168.56.10,40630,192.168.56.11,22,6,04/01/2026 12:33:21 PM,2704701,10,14,1298.0,1842.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,131.57142857142856,314.6535859018281,1160.9416345836378,8.873439245225258,117595.69565217389,484581.66926483513,2337957.0,19.0,2703519.0,300391.0,783449.5235579954,2387432.0,1028.0,2699585.0,207660.38461538462,640603.7809537628,2337957.0,24.0,0,0,0,0,320,464,3.697266352177191,5.176172893048067,0.0,1112.0,125.59999999999998,300.59330220970213,90356.33333333331,0,1,0,0,0,0,0,0,1.0,130.83333333333334,129.8,131.57142857142858,0,0,0,0,0,0,10,1298,14,1842,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
192.168.56.10-192.168.56.11-40624-22-6,192.168.56.10,40624,192.168.56.11,22,6,04/01/2026 12:33:21 PM,2711200,10,14,1298.0,1842.0,1008.0,0.0,129.79999999999998,310.01999935488027,1112.0,0.0,131.57142857142856,314.6535859018281,1158.158748893479,8.852168781351432,117878.2608695652,485358.2684299223,2339707.0,8.0,2709462.0,301051.3333333333,784875.5004159895,2389432.0,2916.0,2705682.0,208129.38461538462,641594.8584451535,2339707.0,8.0,0,0,0,0,320,464,3.68840365889643,5.163765122455001,0.0,1112.0,125.59999999999998,300.59330220970213,90356.33333333331,0,1,0,0,0,0,0,0,1.0,130.83333333333334,129.8,131.57142857142858,0,0,0,0,0,0,10,1298,14,1842,-1,502,7,0,0,0,0,0,0,0,0,0,No Label
